"Stdent has an A grade\n",STRING_LITERAL, line no: 72,length,SIMPLE_NAME, line no: 50, 0.005650798346880946, insert, 0.7692307692307693, 0.0, 0.16
String,SIMPLE_NAME, line no: 62,in,SIMPLE_NAME, line no: 53, 0.005624335450865147, insert, 0.10270270270270271, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 63,in,SIMPLE_NAME, line no: 53, 0.005624335450865147, insert, 0.10270270270270271, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 69,in,SIMPLE_NAME, line no: 53, 0.005624335450865147, insert, 0.10270270270270271, 0.0, 0.3333333333333333
"Stdent has an A grade\n",STRING_LITERAL, line no: 72,mainClass,SIMPLE_NAME, line no: 48, 0.005314851493941378, insert, 0.7692307692307693, 0.0, 0.12
"Stdent has an A grade\n",STRING_LITERAL, line no: 72,System,SIMPLE_NAME, line no: 53, 0.005314851493941378, insert, 0.6153846153846154, 0.0, 0.12
"Stdent has an A grade\n",STRING_LITERAL, line no: 72,println,SIMPLE_NAME, line no: 56, 0.005314851493941378, insert, 0.7692307692307693, 0.0, 0.12
output+=(String.format("Student has failed the course\n")); ,EXPRESSION_STATEMENT, line no: 80,output+=(String.format("Student has an D grade\n")); ,EXPRESSION_STATEMENT, line no: 78, 0.00528, insert, 1.0, 1.0, 0.8
format,SIMPLE_NAME, line no: 72,grade_f5b56c79_000,SIMPLE_NAME, line no: 48, 0.0052401966377325845, insert, 0.7692307692307693, 0.0, 0.1111111111111111
output+=(String.format("Student has failed the course\n")); ,EXPRESSION_STATEMENT, line no: 80,output+=(String.format("Student has an C grade\n")); ,EXPRESSION_STATEMENT, line no: 76, 0.00508, insert, 0.9166666666666666, 1.0, 0.8
String,SIMPLE_NAME, line no: 62,out,SIMPLE_NAME, line no: 56, 0.005056857658737498, insert, 0.2918918918918919, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 62,args,SIMPLE_NAME, line no: 50, 0.005056857658737498, insert, 0.2918918918918919, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 62,length,SIMPLE_NAME, line no: 50, 0.005056857658737498, insert, 0.2918918918918919, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 62,System,SIMPLE_NAME, line no: 53, 0.005056857658737498, insert, 0.10270270270270271, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 63,out,SIMPLE_NAME, line no: 56, 0.005056857658737498, insert, 0.2918918918918919, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 63,args,SIMPLE_NAME, line no: 50, 0.005056857658737498, insert, 0.2918918918918919, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 63,length,SIMPLE_NAME, line no: 50, 0.005056857658737498, insert, 0.2918918918918919, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 63,System,SIMPLE_NAME, line no: 53, 0.005056857658737498, insert, 0.10270270270270271, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 69,out,SIMPLE_NAME, line no: 56, 0.005056857658737498, insert, 0.2918918918918919, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 69,args,SIMPLE_NAME, line no: 50, 0.005056857658737498, insert, 0.2918918918918919, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 69,length,SIMPLE_NAME, line no: 50, 0.005056857658737498, insert, 0.2918918918918919, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 69,System,SIMPLE_NAME, line no: 53, 0.005056857658737498, insert, 0.10270270270270271, 0.0, 0.16666666666666666
"Stdent has an A grade\n",STRING_LITERAL, line no: 72,args,SIMPLE_NAME, line no: 50, 0.004978904641001809, insert, 0.7692307692307693, 0.0, 0.08
"Stdent has an A grade\n",STRING_LITERAL, line no: 72,exec,SIMPLE_NAME, line no: 55, 0.004978904641001809, insert, 0.7692307692307693, 0.0, 0.08
String,SIMPLE_NAME, line no: 62,Scanner,SIMPLE_NAME, line no: 44, 0.004957774234715209, insert, 0.005405405405405406, 0.0, 0.2857142857142857
String,SIMPLE_NAME, line no: 63,Scanner,SIMPLE_NAME, line no: 44, 0.004957774234715209, insert, 0.005405405405405406, 0.0, 0.2857142857142857
String,SIMPLE_NAME, line no: 69,Scanner,SIMPLE_NAME, line no: 44, 0.004957774234715209, insert, 0.005405405405405406, 0.0, 0.2857142857142857
output+=(String.format("Student has failed the course\n")); ,EXPRESSION_STATEMENT, line no: 80,output+=(String.format("Student has an B grade\n")); ,EXPRESSION_STATEMENT, line no: 74, 0.00488, insert, 0.8333333333333334, 1.0, 0.8
format,SIMPLE_NAME, line no: 72,java,SIMPLE_NAME, line no: 51, 0.004845387302013006, insert, 0.6153846153846154, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 72,util,SIMPLE_NAME, line no: 51, 0.004845387302013006, insert, 0.6153846153846154, 0.0, 0.16666666666666666
"Stdent has an A grade\n",STRING_LITERAL, line no: 72,Scanner,SIMPLE_NAME, line no: 51, 0.0047893961598564115, insert, 0.6153846153846154, 0.0, 0.16
output+=(String.format("Student has failed the course\n")); ,EXPRESSION_STATEMENT, line no: 80,output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62, 0.004780645161290322, insert, 1.0, 1.0, 0.6612903225806451
String,SIMPLE_NAME, line no: 72,grade_f5b56c79_000,SIMPLE_NAME, line no: 48, 0.004773603786427628, insert, 0.7692307692307693, 0.0, 0.05555555555555555
scanner,SIMPLE_NAME, line no: 64,length,SIMPLE_NAME, line no: 50, 0.004738380819152816, insert, 0.29347826086956524, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 65,length,SIMPLE_NAME, line no: 50, 0.004738380819152816, insert, 0.29347826086956524, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 66,length,SIMPLE_NAME, line no: 50, 0.004738380819152816, insert, 0.29347826086956524, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 67,length,SIMPLE_NAME, line no: 50, 0.004738380819152816, insert, 0.29347826086956524, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 70,length,SIMPLE_NAME, line no: 50, 0.004738380819152816, insert, 0.29347826086956524, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 64,exec,SIMPLE_NAME, line no: 55, 0.004687664204880537, insert, 0.28804347826086957, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 65,exec,SIMPLE_NAME, line no: 55, 0.004687664204880537, insert, 0.28804347826086957, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 66,exec,SIMPLE_NAME, line no: 55, 0.004687664204880537, insert, 0.28804347826086957, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 67,exec,SIMPLE_NAME, line no: 55, 0.004687664204880537, insert, 0.28804347826086957, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 70,exec,SIMPLE_NAME, line no: 55, 0.004687664204880537, insert, 0.28804347826086957, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 72,Scanner,SIMPLE_NAME, line no: 51, 0.004645418937168025, insert, 0.6153846153846154, 0.0, 0.14285714285714285
"Stdent has an A grade\n",STRING_LITERAL, line no: 72,out,SIMPLE_NAME, line no: 56, 0.004642957788062241, insert, 0.7692307692307693, 0.0, 0.04
output+=(String.format("Student has failed the course\n")); ,EXPRESSION_STATEMENT, line no: 80,output+=(String.format("Stdent has an A grade\n")); ,EXPRESSION_STATEMENT, line no: 72, 0.00462, insert, 0.75, 1.0, 0.7833333333333333
output+=(String.format("Student has failed the course\n")); ,EXPRESSION_STATEMENT, line no: 80,output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63, 0.004591304347826087, insert, 1.0, 1.0, 0.6086956521739131
output+=(String.format("Student has failed the course\n")); ,EXPRESSION_STATEMENT, line no: 80,output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68, 0.004464, insert, 1.0, 1.0, 0.5733333333333334
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,mainClass,SIMPLE_NAME, line no: 48, 0.0043902964425875605, insert, 0.2756756756756757, 0.0, 0.11904761904761904
nextFloat,SIMPLE_NAME, line no: 64,args,SIMPLE_NAME, line no: 50, 0.004294006675052858, insert, 0.29347826086956524, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 64,System,SIMPLE_NAME, line no: 53, 0.004294006675052858, insert, 0.10326086956521739, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 65,args,SIMPLE_NAME, line no: 50, 0.004294006675052858, insert, 0.29347826086956524, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 65,System,SIMPLE_NAME, line no: 53, 0.004294006675052858, insert, 0.10326086956521739, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 66,args,SIMPLE_NAME, line no: 50, 0.004294006675052858, insert, 0.29347826086956524, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 66,System,SIMPLE_NAME, line no: 53, 0.004294006675052858, insert, 0.10326086956521739, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 67,args,SIMPLE_NAME, line no: 50, 0.004294006675052858, insert, 0.29347826086956524, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 67,System,SIMPLE_NAME, line no: 53, 0.004294006675052858, insert, 0.10326086956521739, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 70,args,SIMPLE_NAME, line no: 50, 0.004294006675052858, insert, 0.29347826086956524, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 70,System,SIMPLE_NAME, line no: 53, 0.004294006675052858, insert, 0.10326086956521739, 0.0, 0.1111111111111111
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,println,SIMPLE_NAME, line no: 56, 0.00427319785056122, insert, 0.2864864864864865, 0.0, 0.11428571428571428
"Student has failed the course\n",STRING_LITERAL, line no: 80,i,SIMPLE_NAME, line no: 7, 0.004211272727272728, insert, 0.375, 0.0, 0.030303030303030304
scanner,SIMPLE_NAME, line no: 64,grade_f5b56c79_000,SIMPLE_NAME, line no: 48, 0.0041925734465083015, insert, 0.27717391304347827, 0.0, 0.1111111111111111
scanner,SIMPLE_NAME, line no: 65,grade_f5b56c79_000,SIMPLE_NAME, line no: 48, 0.0041925734465083015, insert, 0.27717391304347827, 0.0, 0.1111111111111111
scanner,SIMPLE_NAME, line no: 66,grade_f5b56c79_000,SIMPLE_NAME, line no: 48, 0.0041925734465083015, insert, 0.27717391304347827, 0.0, 0.1111111111111111
scanner,SIMPLE_NAME, line no: 67,grade_f5b56c79_000,SIMPLE_NAME, line no: 48, 0.0041925734465083015, insert, 0.27717391304347827, 0.0, 0.1111111111111111
scanner,SIMPLE_NAME, line no: 70,grade_f5b56c79_000,SIMPLE_NAME, line no: 48, 0.0041925734465083015, insert, 0.27717391304347827, 0.0, 0.1111111111111111
format,SIMPLE_NAME, line no: 62,grade_f5b56c79_000,SIMPLE_NAME, line no: 48, 0.004178317965739878, insert, 0.2756756756756757, 0.0, 0.1111111111111111
format,SIMPLE_NAME, line no: 63,grade_f5b56c79_000,SIMPLE_NAME, line no: 48, 0.004178317965739878, insert, 0.2756756756756757, 0.0, 0.1111111111111111
format,SIMPLE_NAME, line no: 69,grade_f5b56c79_000,SIMPLE_NAME, line no: 48, 0.004178317965739878, insert, 0.2756756756756757, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 64,util,SIMPLE_NAME, line no: 44, 0.0041249512941452645, insert, 0.010869565217391304, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 65,util,SIMPLE_NAME, line no: 44, 0.0041249512941452645, insert, 0.010869565217391304, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 66,util,SIMPLE_NAME, line no: 44, 0.0041249512941452645, insert, 0.010869565217391304, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 67,util,SIMPLE_NAME, line no: 44, 0.0041249512941452645, insert, 0.010869565217391304, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 70,util,SIMPLE_NAME, line no: 44, 0.0041249512941452645, insert, 0.010869565217391304, 0.0, 0.2222222222222222
"Stdent has an A grade\n",STRING_LITERAL, line no: 72,java,SIMPLE_NAME, line no: 51, 0.0041175024539772745, insert, 0.6153846153846154, 0.0, 0.08
nextFloat,SIMPLE_NAME, line no: 64,Scanner,SIMPLE_NAME, line no: 44, 0.004074234679872987, insert, 0.005434782608695652, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 65,Scanner,SIMPLE_NAME, line no: 44, 0.004074234679872987, insert, 0.005434782608695652, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 66,Scanner,SIMPLE_NAME, line no: 44, 0.004074234679872987, insert, 0.005434782608695652, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 67,Scanner,SIMPLE_NAME, line no: 44, 0.004074234679872987, insert, 0.005434782608695652, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 70,Scanner,SIMPLE_NAME, line no: 44, 0.004074234679872987, insert, 0.005434782608695652, 0.0, 0.2222222222222222
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,args,SIMPLE_NAME, line no: 50, 0.004057015834512592, insert, 0.2918918918918919, 0.0, 0.09523809523809523
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,length,SIMPLE_NAME, line no: 50, 0.004057015834512592, insert, 0.2918918918918919, 0.0, 0.09523809523809523
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,println,SIMPLE_NAME, line no: 56, 0.004006573364101246, insert, 0.2864864864864865, 0.0, 0.09523809523809523
String,SIMPLE_NAME, line no: 72,i,SIMPLE_NAME, line no: 7, 0.003983985114988472, insert, 0.46153846153846156, 0.0, 0.16666666666666666
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,grade_f5b56c79_000,SIMPLE_NAME, line no: 48, 0.0039561308936898985, insert, 0.2756756756756757, 0.0, 0.09523809523809523
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,mainClass,SIMPLE_NAME, line no: 48, 0.003923703591282604, insert, 0.2756756756756757, 0.0, 0.08571428571428572
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,length,SIMPLE_NAME, line no: 50, 0.003923703591282604, insert, 0.2918918918918919, 0.0, 0.08571428571428572
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,mainClass,SIMPLE_NAME, line no: 48, 0.003890375530475108, insert, 0.2756756756756757, 0.0, 0.08333333333333333
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,System,SIMPLE_NAME, line no: 53, 0.003890375530475108, insert, 0.10270270270270271, 0.0, 0.08333333333333333
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,println,SIMPLE_NAME, line no: 56, 0.003839933060063761, insert, 0.2864864864864865, 0.0, 0.08333333333333333
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,grade_f5b56c79_000,SIMPLE_NAME, line no: 48, 0.0038228186504599116, insert, 0.2756756756756757, 0.0, 0.08571428571428572
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,grade_f5b56c79_000,SIMPLE_NAME, line no: 48, 0.0037894905896524145, insert, 0.2756756756756757, 0.0, 0.08333333333333333
"Stdent has an A grade\n",STRING_LITERAL, line no: 72,util,SIMPLE_NAME, line no: 51, 0.003781555601037707, insert, 0.6153846153846154, 0.0, 0.04
"Stdent has an A grade\n",STRING_LITERAL, line no: 72,in,SIMPLE_NAME, line no: 53, 0.003781555601037707, insert, 0.6153846153846154, 0.0, 0.04
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,System,SIMPLE_NAME, line no: 53, 0.0037237352264376236, insert, 0.10270270270270271, 0.0, 0.07142857142857142
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,exec,SIMPLE_NAME, line no: 55, 0.0036732927560262766, insert, 0.2864864864864865, 0.0, 0.07142857142857142
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,args,SIMPLE_NAME, line no: 50, 0.00359875499840951, insert, 0.2918918918918919, 0.0, 0.0625
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,length,SIMPLE_NAME, line no: 50, 0.00359875499840951, insert, 0.2918918918918919, 0.0, 0.0625
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,out,SIMPLE_NAME, line no: 56, 0.00359875499840951, insert, 0.2918918918918919, 0.0, 0.0625
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,exec,SIMPLE_NAME, line no: 55, 0.003548312527998163, insert, 0.2864864864864865, 0.0, 0.0625
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,args,SIMPLE_NAME, line no: 50, 0.0035237668615926416, insert, 0.2918918918918919, 0.0, 0.05714285714285714
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,System,SIMPLE_NAME, line no: 53, 0.0035237668615926416, insert, 0.10270270270270271, 0.0, 0.05714285714285714
output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62,value=i; ,EXPRESSION_STATEMENT, line no: 7, 0.0034763331757486707, insert, 0.022099447513812154, 0.0, 0.08064516129032258
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,exec,SIMPLE_NAME, line no: 55, 0.0034733243911812955, insert, 0.2864864864864865, 0.0, 0.05714285714285714
scanner,SIMPLE_NAME, line no: 64,score.value,QUALIFIED_NAME, line no: 70, 0.003443588876416425, insert, 0.9945652173913043, 0.0, 0.36363636363636365
scanner,SIMPLE_NAME, line no: 65,score.value,QUALIFIED_NAME, line no: 70, 0.003443588876416425, insert, 0.9945652173913043, 0.0, 0.36363636363636365
scanner,SIMPLE_NAME, line no: 66,score.value,QUALIFIED_NAME, line no: 70, 0.003443588876416425, insert, 0.9945652173913043, 0.0, 0.36363636363636365
scanner,SIMPLE_NAME, line no: 67,score.value,QUALIFIED_NAME, line no: 70, 0.003443588876416425, insert, 0.9945652173913043, 0.0, 0.36363636363636365
scanner,SIMPLE_NAME, line no: 70,score.value,QUALIFIED_NAME, line no: 70, 0.003443588876416425, insert, 0.9945652173913043, 0.0, 0.36363636363636365
nextFloat,SIMPLE_NAME, line no: 64,grade_f5b56c79_000,SIMPLE_NAME, line no: 48, 0.003414918694333375, insert, 0.27717391304347827, 0.0, 0.05555555555555555
nextFloat,SIMPLE_NAME, line no: 65,grade_f5b56c79_000,SIMPLE_NAME, line no: 48, 0.003414918694333375, insert, 0.27717391304347827, 0.0, 0.05555555555555555
nextFloat,SIMPLE_NAME, line no: 66,grade_f5b56c79_000,SIMPLE_NAME, line no: 48, 0.003414918694333375, insert, 0.27717391304347827, 0.0, 0.05555555555555555
nextFloat,SIMPLE_NAME, line no: 67,grade_f5b56c79_000,SIMPLE_NAME, line no: 48, 0.003414918694333375, insert, 0.27717391304347827, 0.0, 0.05555555555555555
nextFloat,SIMPLE_NAME, line no: 70,grade_f5b56c79_000,SIMPLE_NAME, line no: 48, 0.003414918694333375, insert, 0.27717391304347827, 0.0, 0.05555555555555555
String,SIMPLE_NAME, line no: 62,grade_f5b56c79_000,SIMPLE_NAME, line no: 48, 0.003400663213564951, insert, 0.2756756756756757, 0.0, 0.05555555555555555
String,SIMPLE_NAME, line no: 63,grade_f5b56c79_000,SIMPLE_NAME, line no: 48, 0.003400663213564951, insert, 0.2756756756756757, 0.0, 0.05555555555555555
String,SIMPLE_NAME, line no: 69,grade_f5b56c79_000,SIMPLE_NAME, line no: 48, 0.003400663213564951, insert, 0.2756756756756757, 0.0, 0.05555555555555555
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,out,SIMPLE_NAME, line no: 56, 0.0033904546183626547, insert, 0.2918918918918919, 0.0, 0.047619047619047616
format,SIMPLE_NAME, line no: 80,score.value,QUALIFIED_NAME, line no: 70, 0.0033818181818181816, insert, 1.0, 0.0, 0.2727272727272727
output+=(String.format("Stdent has an A grade\n")); ,EXPRESSION_STATEMENT, line no: 72,output+=(String.format("Stdent has an A grade\n")); ,EXPRESSION_STATEMENT, line no: 72, 0.0033541019662496844, insert, 1.0, 1.0, 1.0
format,SIMPLE_NAME, line no: 62,java,SIMPLE_NAME, line no: 44, 0.0033418136647517128, insert, 0.010810810810810811, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 62,util,SIMPLE_NAME, line no: 44, 0.0033418136647517128, insert, 0.010810810810810811, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 63,java,SIMPLE_NAME, line no: 44, 0.0033418136647517128, insert, 0.010810810810810811, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 63,util,SIMPLE_NAME, line no: 44, 0.0033418136647517128, insert, 0.010810810810810811, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 69,java,SIMPLE_NAME, line no: 44, 0.0033418136647517128, insert, 0.010810810810810811, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 69,util,SIMPLE_NAME, line no: 44, 0.0033418136647517128, insert, 0.010810810810810811, 0.0, 0.16666666666666666
output+=(String.format("Stdent has an A grade\n")); ,EXPRESSION_STATEMENT, line no: 72,output+=(String.format("Student has an B grade\n")); ,EXPRESSION_STATEMENT, line no: 74, 0.003278160034938371, insert, 1.0, 1.0, 0.9622641509433962
output+=(String.format("Stdent has an A grade\n")); ,EXPRESSION_STATEMENT, line no: 72,output+=(String.format("Student has an C grade\n")); ,EXPRESSION_STATEMENT, line no: 76, 0.003278160034938371, insert, 1.0, 1.0, 0.9622641509433962
output+=(String.format("Stdent has an A grade\n")); ,EXPRESSION_STATEMENT, line no: 72,output+=(String.format("Student has an D grade\n")); ,EXPRESSION_STATEMENT, line no: 78, 0.003278160034938371, insert, 1.0, 1.0, 0.9622641509433962
output+=(String.format("Student has failed the course\n")); ,EXPRESSION_STATEMENT, line no: 80,score.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 70, 0.0032400000000000003, insert, 1.0, 0.0, 0.23333333333333334
scanner,SIMPLE_NAME, line no: 64,A.value,QUALIFIED_NAME, line no: 64, 0.0031822302816437225, insert, 0.9945652173913043, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 64,B.value,QUALIFIED_NAME, line no: 65, 0.0031822302816437225, insert, 0.9945652173913043, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 64,C.value,QUALIFIED_NAME, line no: 66, 0.0031822302816437225, insert, 0.9945652173913043, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 64,D.value,QUALIFIED_NAME, line no: 67, 0.0031822302816437225, insert, 0.9945652173913043, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 65,A.value,QUALIFIED_NAME, line no: 64, 0.0031822302816437225, insert, 0.9945652173913043, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 65,B.value,QUALIFIED_NAME, line no: 65, 0.0031822302816437225, insert, 0.9945652173913043, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 65,C.value,QUALIFIED_NAME, line no: 66, 0.0031822302816437225, insert, 0.9945652173913043, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 65,D.value,QUALIFIED_NAME, line no: 67, 0.0031822302816437225, insert, 0.9945652173913043, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 66,A.value,QUALIFIED_NAME, line no: 64, 0.0031822302816437225, insert, 0.9945652173913043, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 66,B.value,QUALIFIED_NAME, line no: 65, 0.0031822302816437225, insert, 0.9945652173913043, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 66,C.value,QUALIFIED_NAME, line no: 66, 0.0031822302816437225, insert, 0.9945652173913043, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 66,D.value,QUALIFIED_NAME, line no: 67, 0.0031822302816437225, insert, 0.9945652173913043, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 67,A.value,QUALIFIED_NAME, line no: 64, 0.0031822302816437225, insert, 0.9945652173913043, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 67,B.value,QUALIFIED_NAME, line no: 65, 0.0031822302816437225, insert, 0.9945652173913043, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 67,C.value,QUALIFIED_NAME, line no: 66, 0.0031822302816437225, insert, 0.9945652173913043, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 67,D.value,QUALIFIED_NAME, line no: 67, 0.0031822302816437225, insert, 0.9945652173913043, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 70,A.value,QUALIFIED_NAME, line no: 64, 0.0031822302816437225, insert, 0.9945652173913043, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 70,B.value,QUALIFIED_NAME, line no: 65, 0.0031822302816437225, insert, 0.9945652173913043, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 70,C.value,QUALIFIED_NAME, line no: 66, 0.0031822302816437225, insert, 0.9945652173913043, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 70,D.value,QUALIFIED_NAME, line no: 67, 0.0031822302816437225, insert, 0.9945652173913043, 0.0, 0.2857142857142857
output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63,value=i; ,EXPRESSION_STATEMENT, line no: 7, 0.003178138509745017, insert, 0.022099447513812154, 0.0, 0.07246376811594203
format,SIMPLE_NAME, line no: 62,score.value,QUALIFIED_NAME, line no: 70, 0.0031266493513393864, insert, 0.9891891891891892, 0.0, 0.2727272727272727
format,SIMPLE_NAME, line no: 63,score.value,QUALIFIED_NAME, line no: 70, 0.0031266493513393864, insert, 0.9891891891891892, 0.0, 0.2727272727272727
format,SIMPLE_NAME, line no: 69,score.value,QUALIFIED_NAME, line no: 70, 0.0031266493513393864, insert, 0.9891891891891892, 0.0, 0.2727272727272727
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,out,SIMPLE_NAME, line no: 56, 0.00312383013190268, insert, 0.2918918918918919, 0.0, 0.02857142857142857
output+=(String.format("Student has failed the course\n")); ,EXPRESSION_STATEMENT, line no: 80,A.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64, 0.0031200000000000004, insert, 1.0, 0.0, 0.2
output+=(String.format("Student has failed the course\n")); ,EXPRESSION_STATEMENT, line no: 80,B.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65, 0.0031200000000000004, insert, 1.0, 0.0, 0.2
output+=(String.format("Student has failed the course\n")); ,EXPRESSION_STATEMENT, line no: 80,C.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66, 0.0031200000000000004, insert, 1.0, 0.0, 0.2
output+=(String.format("Student has failed the course\n")); ,EXPRESSION_STATEMENT, line no: 80,D.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67, 0.0031200000000000004, insert, 1.0, 0.0, 0.2
scanner,SIMPLE_NAME, line no: 64,java,SIMPLE_NAME, line no: 44, 0.003014015933895369, insert, 0.010869565217391304, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 65,java,SIMPLE_NAME, line no: 44, 0.003014015933895369, insert, 0.010869565217391304, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 66,java,SIMPLE_NAME, line no: 44, 0.003014015933895369, insert, 0.010869565217391304, 0.0, 0.14285714285714285
